,4 - 5 keV,5 - 6 keV,6 - 7 keV,7 - 8 keV,8 - 9 keV,9 - 10 keV,10 - 11 keV,11 - 12 keV,12 - 13 keV,13 - 14 keV,14 - 15 keV,15 - 16 keV,16 - 18 keV,18 - 20 keV,20 - 22 keV,22 - 25 keV,25 - 28 keV,28 - 32 keV,32 - 36 keV,36 - 40 keV,40 - 45 keV,45 - 50 keV,50 - 56 keV,56 - 63 keV,63 - 70 keV,70 - 76 keV,76 - 84 keV,84 - 100 keV,100 - 120 keV,120 - 150 keV,150 keV - inf
2021-05-07T18:42:48.990,1.3096301674258988,0.9370161074648142,0.9057958803678685,1.3473300153169503,0.9731278535996987,0.290034611362518,0.37106786227173627,0.5854607295085006,0.47712125471966244,0.2304489213782739,0.2787536009528289,0.2671717284030138,0.4623979978989561,0.4548448600085102,0.4983105537896005,0.8603380065709937,1.0530784434834197,2.2092468487533736,1.5256925245050108,0.8419848045901139,0.7923916894982539,0.8325089127062363,1.130333768495006,1.2081725266671217,1.1775364999298623,1.1383026981662814,1.7881683711411678,1.3673559210260189,2.1335389083702174,2.2229764498933915,1.8898617212581885
2021-05-07T18:43:08.990,1.2612628687924936,0.9708116108725178,0.8948696567452525,1.3170181010481115,0.9978230807457255,0.4983105537896005,0.37106786227173627,0.6180480967120927,0.5502283530550941,-0.022276394711152253,0.021189299069938092,0.021189299069938092,0.43136376415898736,0.4913616938342727,0.4983105537896005,0.7888751157754168,1.0149403497929366,2.2116544005531824,1.5581083016305497,0.8129133566428556,0.7403626894942439,0.9138138523837167,1.1687920203141817,1.2317243833285165,1.130333768495006,1.1972805581256194,1.7892280572673351,1.2467447097238413,2.146593102096305,2.2961164921697144,1.8954225460394079
2021-05-07T18:43:28.990,1.3031960574204888,0.9890046156985368,0.9469432706978254,1.3424226808222062,0.9637878273455552,0.47712125471966244,0.3010299956639812,0.6720978579357175,0.5378190950732742,0.25527250510330607,0.24303804868629442,0.11394335230683678,0.4471580313422192,0.5854607295085006,0.6020599913279624,0.8129133566428556,0.9978230807457255,2.2168254232660476,1.5544891600038189,0.7781512503836436,0.7075701760979364,0.8388490907372553,1.146128035678238,1.2430380486862944,1.0934216851622351,1.2187979981117376,1.7741518589547105,1.3334472744967505,2.1109262422664203,2.209112703738592,1.9095560292411753
2021-05-07T18:43:48.990,1.2933625547114456,0.9777236052888477,0.9493900066449128,1.3664229572259727,0.951823035315912,0.5378190950732742,0.4623979978989561,0.6283889300503115,0.4842998393467858,0.24303804868629442,-0.07058107428570727,0.1903316981702915,0.36172783601759284,0.505149978319906,0.47712125471966244,0.8195439355418687,1.0354297381845483,2.212986184736668,1.5490032620257879,0.829303772831025,0.7032913781186614,0.7958800173440752,1.162862993321926,1.252853030979893,1.1398790864012365,1.1789769472931695,1.7867514221455612,1.24551266781415,2.069112851387121,2.1766699326681493,1.9177680024477564
2021-05-07T18:44:08.740,1.3434338442170686,1.0698008709773699,0.9841232379011619,1.4071947313971995,1.0088184650471885,0.5093059380910637,0.33321467903538243,0.7011914643299768,0.6020599913279624,0.3010299956639812,0.24144430567973707,0.1413291527964693,0.46584024430997334,0.5612237373565572,0.5424743013437183,0.871333390872457,1.002221459993958,2.215522327301304,1.591350045408055,0.8498444750387185,0.8171753582853504,0.840299157132488,1.1841816527137372,1.2662678894047692,1.1524451577019306,1.216470421042354,1.7851472432561735,1.2793392982525278,2.1035405919070693,2.295651667089979,1.9240140680494233
2021-05-07T18:44:28.391,1.2817751963712427,1.0022101548051168,1.0237142741004417,1.388079442058087,1.0278902147545779,0.4711719222064612,0.3889851660191111,0.6808717822432225,0.5206572852863794,0.32052778536325943,0.17014192654248003,0.10568393731556154,0.3979400086720376,0.3979400086720376,0.5528419686577808,0.8081144737610868,1,2.1832698436828046,1.5472219760177224,0.7976490400829218,0.7530669074301813,0.7684417689971357,1.1260452199632693,1.2505693556027038,1.109144469425068,1.154901959985743,1.7503194410837144,1.308716824330272,2.029963223377443,2.219627289622398,1.8806386263957
2021-05-07T18:44:48.190,1.2741578492636798,0.9590413923210935,0.9754318085092629,1.424064525417488,1,0.4471580313422192,0.37106786227173627,0.6720978579357175,0.4471580313422192,0.3010299956639812,0.11394335230683678,0.07918124604762482,0.4913616938342727,0.5378190950732742,0.5440680443502757,0.7888751157754168,1.0374264979406236,2.1822719566941857,1.5599066250361124,0.8419848045901139,0.7596678446896304,0.829303772831025,1.173186268412274,1.2227164711475833,1.1254812657005941,1.153814864344529,1.7835462822703498,1.3569814009931311,2.1451964061141817,2.284881714655453,1.8976270912904414
2021-05-07T18:45:07.940,1.2954261181459827,1,1.0044316147990748,1.408935392973501,1.0088184650471885,0.5023570781357358,0.4503280781317258,0.6830932422371806,0.5228787452803376,0.1723633865364381,0.032184683371401235,-0.011281010409689058,0.48081740027962616,0.5488144793747373,0.5550634286517389,0.7927507589539321,1.0153167580841058,2.200345308640661,1.5450214903575983,0.7352712539022522,0.7513580737957071,0.8498444750387185,1.1540101845555584,1.216470421042354,1.1508744707026997,1.1723633865364382,1.7777798997993222,1.2874571884747072,2.0973552149762114,2.25896865066327,1.884315986116862
2021-05-07T18:45:27.91,1.2905082149884095,0.961370597643869,1.0799505898837212,1.4239426963597102,1.0375960117920744,0.5646912414735754,0.35931060631590667,0.675232157381233,0.5891650108567761,0.2699101950865958,0.10605339244792611,0.15720591489530747,0.5519169534371466,0.35931060631590667,0.5320221247202073,0.8561759192313263,1.0521780116650716,2.194632412835931,1.5512682685041432,0.7865399910899318,0.7977241580424455,0.7977241580424455,1.1620047977770762,1.2363871609429322,1.1272426915178642,1.1651748445665828,1.7766084619693623,1.295216060351366,2.1222158782728267,2.2923974816193753,1.9296906144825547
2021-05-07T18:45:45.490,1.319915339824355,1.0585947152658473,1.0564813559524482,1.408428420286342,1.0731070983354316,0.5835765856339492,0.4349235749252076,0.6585413472804106,0.6255410871774852,0.3245110915135041,0.2632414347745814,0.15970084286751188,0.4168253528324114,0.5228787452803376,0.5371191843949479,0.8685791358637798,1.0071785846271233,2.187520720836463,1.5475012201886695,0.8653014261025438,0.7617608341954742,0.8450980400142568,1.1321173212354234,1.2388820889151366,1.1285428608771253,1.2056253376532418,1.7970365945440174,1.2671717284030137,2.0957503474808177,2.2834268744391006,1.8842917610725438
2021-05-07T18:46:02.990,1.285424922333405,1.149762320333332,1.2120308476861745,1.4425719857506223,1.0573528085519521,0.5890950141635947,0.4030195342013126,0.6208094273408014,0.5757310526056132,0.3136191229720017,0.13127891463931898,0.27470105694163205,0.48555442225652523,0.6208094273408014,0.5329790721846633,0.9030899869919435,1.005079525529275,2.2126575353589923,1.5498683907618773,0.8934027195888119,0.7865844179205064,0.9062716457781328,1.0999648519709169,1.1976858726505148,1.1350390635126257,1.1743847952416642,1.7811215222190042,1.312376505580906,2.0609199290733087,2.208567807009239,1.893402719588812
2021-05-07T18:46:18.740,1.3025249867509325,1.1869368608131858,1.33556164583824,1.4994974757688944,1.1608512924989443,0.7417219847569687,0.4514158544847606,0.7524458501487418,0.6898903464841004,0.32999369159929776,0.13966199342900631,0.200359833782618,0.3949344985323124,0.38270004211530073,0.5868200247712256,0.8254037320312699,0.9753525649214319,2.191393189488856,1.5261609589796594,0.8429533715476677,0.7524458501487418,0.7471170166436749,1.1241893067727988,1.2170298987131627,1.1010830874954547,1.1608512924989443,1.77363514921868,1.3888603508201192,2.100370545117563,2.20449421316758,1.9292427055934318
2021-05-07T18:46:31.90,1.3910735497191205,1.3661481742481862,1.5879969238645426,1.5596015523050775,1.3298563218426873,1.0042370529432547,0.8239087409443188,0.8174746309389089,0.6248682838176689,0.3531276642556753,0.49654980655798836,0.22184874961635634,0.5934598195660448,0.535467872588358,0.5228787452803375,0.8426581769571577,0.9999999999999999,2.199303358624134,1.5489070301437404,0.7975798022219696,0.7975798022219696,0.8998848471167322,1.1587171629862585,1.2115079162781375,1.1249387366083,1.2269282751456312,1.8029748341086758,1.2678616324113265,1.983953346070218,2.296320990138974,1.9695803451754963
2021-05-07T18:46:41.191,1.3590219426416679,1.3798417865792414,1.6402176933206771,1.61515528941811,1.2920751530110546,0.99554565857375,0.7941037593182722,0.9432723755510728,0.7869251746911488,0.3309932190414244,0.23922284568577903,0.1549019599857431,0.5998385313340043,0.44013768846649237,0.6619864380828487,0.8149538982913922,1,2.1960125441389837,1.521991524375444,0.9008685269979855,0.7722019178704425,0.8216872809503607,1.1671364164027547,1.204673576716739,1.069471764661117,1.1790356397024624,1.7577367855636665,1.2182889388501361,2.11223554640221,2.3320260244791924,1.8726913012653656
2021-05-07T18:46:50.440,1.6570778430078417,1.725122722937507,2.0108456017575045,1.9480980477171177,1.6711409104712613,1.4352290933914853,1.2307424627763388,1.1710704576806303,1.0289636959353166,0.7417219847569687,0.6167832481486687,0.604548791731657,0.8865555500822079,0.7764840910161805,0.8528724368796352,1.0604807473813815,1.253605345735843,2.4712579807585913,1.8109891422327278,1.0604807473813815,1.0147232568207063,1.0382043526702291,1.4618812881629255,1.4787820387011268,1.4184155943818353,1.4670209278153366,2.0604807473813813,1.506084950654979,2.3849689806890377,2.5594801109615344,2.1421880174787304
2021-05-07T18:47:01.491,1.44460403344388,1.5568423323867044,1.8380969026611045,1.761636162318085,1.4480830465628534,1.2133393164753108,1.068794854044426,1.0127742880364288,0.8271377110745172,0.6437472132773365,0.3914091415130798,0.32005323297741156,0.5804653777331288,0.4410969257021873,0.5718652059712113,0.8319365939562859,1.0342632038701673,2.1649296376299287,1.5280336364465745,0.8124144542538109,0.7705222929256338,0.8413781501891275,1.1424081458531088,1.1695603918967235,1.0032289701301984,1.1233152039440863,1.7368125785930528,1.1951144963691116,2.0816052215415937,2.337533760730225,1.8928418833140346
2021-05-07T18:47:14.41,1.4564980575963626,1.6039441352025139,1.9613178994641085,1.8201157519271796,1.4833702039966639,1.283694433331499,1.1897221619552822,1.0327238448086233,0.8313967623368688,0.6951770153188797,0.6114000175821058,0.44445213796629424,0.6553055032811874,0.5075038837133833,0.47078107668864344,0.86358144570827,1.0111841669525137,2.1778500473277163,1.55102546765373,0.7781512503836436,0.8201157519271797,0.7844001996606451,1.0823169599004834,1.285655134097027,1.0854301953246264,1.1945746647496944,1.7718110723526246,1.3195134013579943,2.16409411613907,2.318788973363662,1.9030899869919435
2021-05-07T18:47:24.991,1.449834281055329,1.6801960034609371,1.9915668324631373,1.815475573407456,1.6361791744765632,1.325389341523426,1.2082759424270826,1.1165055690714372,0.9829666607012196,0.7153604205241881,0.5144455777434748,0.48811663902112556,0.36317790241282566,0.4743283545354923,0.414330424860207,0.8025105962430883,0.9514496092551548,2.141027454637825,1.470105036178406,0.7538186723433637,0.73115468770742,0.738841516373711,1.0833372058187825,1.2184951076087684,1.0511525224473812,1.161943607994389,1.7589409918305887,1.1951542651051774,1.8688930005026507,2.2756656637451496,1.8643513174717925
2021-05-07T18:47:34.290,1.7166140226413071,1.8889598729082588,2.287856327262865,2.0994448128998,1.8903255799516336,1.6849766543793983,1.5077900744861144,1.301029995663981,1.2260652340175198,1.040428657055608,0.8570381592584274,0.6772507546427825,0.8265488371105271,0.6772507546427825,0.7196546031958698,0.9612474110079833,1.1032194869150636,2.3186740139692694,1.67836290501215,0.9374444963353585,0.885526697069865,0.9612474110079833,1.3089026187638666,1.3414586527195893,1.290306130272208,1.3062942356563383,1.8896432632646971,1.410468602913976,2.3703912153180773,2.3493486125785,2.041873897929789
2021-05-07T18:47:43.690,1.5773592110766463,1.8038246501409196,2.2174839442139063,2.0078626208087047,1.767583953334095,1.554675492509907,1.325389341523426,1.2774328868628126,1.1002379563569837,0.7891466346851068,0.6642078980768068,0.6457244923827937,0.7611179110848633,0.5511683847682146,0.7233293501954635,0.8342250094202949,1.0243593458594447,2.1710510344161578,1.5428732857373322,0.7233293501954635,0.5740312677277188,0.8025105962430883,1.1383026981662814,1.2056831318488028,1.1760912590556813,1.1228457471024562,1.728041452283277,1.2839966563652008,2.1247298909770076,2.1048546458049007,1.863780252982011
2021-05-07T18:47:53.391,1.739484439484322,1.974153342817389,2.3911312211197635,2.2092170423306654,1.9611573257729449,1.7323937598229686,1.587336734507256,1.5141048209728325,1.312929218963689,0.9852767431792936,0.932248215733157,0.7700333601614642,0.8653014261025438,0.6892101670468626,0.6139592146276701,0.9700367766225568,1.1426675035687315,2.2663885100087673,1.603264692466333,0.8846065812979305,0.838149180058929,0.8450980400142568,1.1887722908147702,1.3105753135702116,1.2160192059556325,1.2684739617082585,1.8724800107296673,1.380211241711606,2.1897086069846385,2.2563435154658316,1.9632630001132219
2021-05-07T18:48:03.290,1.6831150348699424,1.9245718387721045,2.3390574893509606,2.115830224855969,1.8921996442877764,1.6577411729740792,1.4310601678642727,1.3567111773100982,1.237145224465659,1.0081178902221795,0.7070878945581982,0.6081625903148162,0.7670858242334836,0.6648902147637433,0.6648902147637433,0.8497553981269297,1.0040779124204393,2.192178078949136,1.5601548642437304,0.8439258544662058,0.7670858242334836,0.813543225472485,1.1330566268304794,1.1330566268304794,1.1678187330896912,1.1360621369702046,1.7691821813943993,1.296913429469149,2.114573221136466,2.107273982394967,1.891674182055612
2021-05-07T18:48:13.690,1.670245853074124,1.9694159123539814,2.3716219271760215,2.1360860973840974,1.9429995933660404,1.6551384348113822,1.5171958979499742,1.421603926869831,1.14921911265538,0.9731278535996987,0.6627578316815741,0.7160033436347992,0.6334684555795865,0.6232492903979004,0.6020599913279624,0.7403626894942439,0.9590413923210935,2.1766699326681493,1.5352941200427705,0.8061799739838872,0.6989700043360189,0.7403626894942439,1.1139433523068367,1.24551266781415,1.0934216851622351,1.1789769472931695,1.7596678446896306,1.2405492482825997,1.9247959957979122,2.2357808703275603,1.8836614351536176
2021-05-07T18:48:23.40,1.8071149463189602,2.105803726168039,2.5307441943464597,2.310168175186683,2.098305497969723,1.8653014261025438,1.7288666640713817,1.58811064825272,1.4203162297212695,1.2218487496163564,1.0242685747269367,0.8800246829232501,0.9898996730956742,0.8528724368796352,0.6286824714483764,0.984760033443263,1.0147232568207063,2.2084660680651864,1.6057878638472054,0.8528724368796352,0.8086687743875819,0.8800246829232501,1.1503858588207794,1.3059934151955312,1.194019655751599,1.2394576946745508,1.8349977131099309,1.3369425515546256,2.126433727695251,2.314787079712667,1.9343823452458428
2021-05-07T18:48:31.991,1.8307635875900679,2.1724569744005873,2.5962221111605936,2.3723260799028534,2.168122329384406,1.9834007381805383,1.8106295942449024,1.6989700043360187,1.501121531123429,1.3672711889055855,1.1890562362200487,1.0332409331386792,1.1524273408578878,0.9067756765689067,0.7797931974506204,0.9745954202259053,1.0377885608893997,2.194451268106755,1.5660623380564433,0.6889857834294179,0.7879110876727998,0.7715206714846304,1.169460680156668,1.2703611758975293,1.1346985738974562,1.1890562362200487,1.7822445368764037,1.248641926204293,2.0957239554245426,2.339496612088311,1.8975021324399453
2021-05-07T18:48:40.841,1.9081695125212186,2.2443498974223575,2.692276536614986,2.4650327551119235,2.2521388481484936,2.0551083876294998,1.8888069678996628,1.7536281125245567,1.5661254118321557,1.483880838366959,1.330652462270782,1.1197990969558889,1.2167091099639453,1.0662162688832573,0.8559109092964743,0.9398127940166834,1.149762320333332,2.2340406260556973,1.5851288269459933,0.8414330859278515,0.7948569438864963,0.8559109092964743,1.0999648519709169,1.17095161940327,1.1604861857251052,1.1811707845849562,1.7948569438864963,1.3136191229720018,1.9676580774951276,2.2098302918573145,1.9467989148773495
